body_Z	body_Y	body_X	chain_1_segment_1_Y	chain_1_segment_1_Z	chain_1_segment_1_X	chain_1_segment_2_Y	chain_1_segment_2_Z	chain_1_segment_2_X	chain_1_segment_3_Y	chain_1_segment_3_Z	chain_1_segment_3_X	chain_1_segment_4_Z	chain_1_segment_4_Y	chain_1_segment_4_X	chain_2_segment_1_Y	chain_2_segment_1_Z	chain_2_segment_1_X	chain_2_segment_2_Y	chain_2_segment_2_Z	chain_2_segment_2_X	chain_2_segment_3_Y	chain_2_segment_3_Z	chain_2_segment_3_X	chain_2_segment_4_Z	chain_2_segment_4_Y	chain_2_segment_4_X
7.861997e+001	3.474523e+000	-7.836048e+001	6.980800e+001	1.924931e+001	-1.774662e+002	-1.220516e+002	-1.782905e-014	-1.537060e+002	-1.135063e+002	2.819890e-014	0	-4.571434e+001	6.730731e+001	0	8.525089e+001	-1.006657e+001	-1.649614e+002	-1.404381e+002	-1.333417e-014	-2.179436e+002	-2.605033e+001	2.698774e-014	0	-3.050640e+001	-4.562625e+001	0
7.875230e+001	3.458121e+000	-7.836596e+001	6.981344e+001	1.892936e+001	-1.789851e+002	-1.212164e+002	-1.794276e-014	-1.536435e+002	-1.145358e+002	2.788221e-014	0	-3.996819e+001	6.625733e+001	0	8.536494e+001	-1.014070e+001	-1.654078e+002	-1.406527e+002	-1.333729e-014	-2.189410e+002	-2.562986e+001	0	0	-2.849831e+001	-4.435965e+001	0
7.889556e+001	3.438648e+000	-7.837556e+001	6.983582e+001	1.858630e+001	-1.805231e+002	-1.202522e+002	-3.609617e-014	-1.536556e+002	-1.151318e+002	-2.758308e-014	0	-3.429206e+001	6.491300e+001	0	8.546160e+001	-1.020453e+001	-1.659049e+002	-1.408590e+002	2.668906e-014	-2.198138e+002	-2.534089e+001	-2.649070e-014	0	-2.596705e+001	-4.282149e+001	0
7.905042e+001	3.416239e+000	-7.839012e+001	6.987669e+001	1.822137e+001	-1.820640e+002	-1.191532e+002	0	-1.537590e+002	-1.152977e+002	-2.731482e-014	0	-2.891555e+001	6.324555e+001	0	8.553857e+001	-1.025710e+001	-1.664543e+002	-1.410540e+002	2.671285e-014	-2.205681e+002	-2.518788e+001	2.626180e-014	0	-2.296728e+001	-4.096676e+001	0
7.921736e+001	3.391027e+000	-7.841049e+001	6.993736e+001	1.783606e+001	-1.835905e+002	-1.179157e+002	0	-1.539662e+002	-1.150434e+002	2.708746e-014	0	-2.400951e+001	6.125209e+001	0	8.559383e+001	-1.029754e+001	-1.670567e+002	-1.412341e+002	0	-2.212145e+002	-2.517436e+001	2.605305e-014	0	-1.957910e+001	-3.875344e+001	0
7.939667e+001	3.363144e+000	-7.843753e+001	7.001893e+001	1.743210e+001	-1.850848e+002	-1.165394e+002	0	-1.542846e+002	-1.143836e+002	2.690794e-014	0	-1.966910e+001	5.895034e+001	0	8.562562e+001	-1.032517e+001	-1.677116e+002	-1.413958e+002	2.679225e-014	-2.217678e+002	-2.530290e+001	2.586939e-014	0	-1.590183e+001	-3.615156e+001	0
7.958841e+001	3.332730e+000	-7.847204e+001	7.012218e+001	1.701145e+001	-1.865295e+002	-1.150270e+002	-1.832002e-014	-1.547165e+002	-1.133366e+002	0	0	-1.591929e+001	5.637081e+001	0	8.563254e+001	-1.033945e+001	-1.684178e+002	-1.415350e+002	-2.684947e-014	-2.222445e+002	-2.557516e+001	5.143104e-014	0	-1.204357e+001	-3.315254e+001	0
7.979240e+001	3.299946e+000	-7.851475e+001	7.024756e+001	1.657631e+001	-1.879081e+002	-1.133852e+002	3.666803e-014	-1.552592e+002	-1.119233e+002	5.341330e-014	0	-1.273343e+001	5.354963e+001	0	8.561355e+001	-1.034004e+001	-1.691724e+002	-1.416474e+002	5.383833e-014	-2.226620e+002	-2.599189e+001	0	0	-8.108759e+000	-2.977609e+001	0
8.000825e+001	3.264976e+000	-7.856626e+001	7.039512e+001	1.612905e+001	-1.892055e+002	-1.116243e+002	-1.832053e-014	-1.559059e+002	-1.101669e+002	-5.337230e-014	0	-1.005415e+001	5.052336e+001	0	8.556807e+001	-1.032680e+001	-1.699714e+002	-1.417288e+002	-2.700169e-014	-2.230364e+002	-2.655311e+001	0	0	-4.186883e+000	-2.607232e+001	0
8.023529e+001	3.228043e+000	-7.862704e+001	7.056451e+001	1.567222e+001	-1.904086e+002	-1.097583e+002	-1.827756e-014	-1.566471e+002	-1.080920e+002	-2.671651e-014	0	-7.810684e+000	4.732631e+001	0	8.549594e+001	-1.029980e+001	-1.708091e+002	-1.417746e+002	2.709719e-014	-2.233806e+002	-2.725820e+001	2.547478e-014	0	-3.450663e-001	-2.211778e+001	0
8.047261e+001	3.189414e+000	-7.869737e+001	7.075493e+001	1.520852e+001	-1.915064e+002	-1.078046e+002	0	-1.574715e+002	-1.057252e+002	2.679348e-014	0	-5.930438e+000	4.398954e+001	0	8.539748e+001	-1.025935e+001	-1.716786e+002	-1.417802e+002	-2.720557e-014	-2.237038e+002	-2.810616e+001	-2.548089e-014	0	3.374287e+000	-1.800626e+001	0
8.071908e+001	3.149408e+000	-7.877733e+001	7.096515e+001	1.474072e+001	-1.924906e+002	-1.057832e+002	-5.429826e-014	-1.583674e+002	-1.030944e+002	0	0	-4.345704e+000	4.054120e+001	0	8.527348e+001	-1.020598e+001	-1.725711e+002	-1.417414e+002	5.465305e-014	-2.240102e+002	-2.909586e+001	2.553598e-014	0	6.951486e+000	-1.383687e+001	0
8.097335e+001	3.108407e+000	-7.886678e+001	7.119351e+001	1.427170e+001	-1.933554e+002	-1.037165e+002	0	-1.593234e+002	-1.002295e+002	-2.706193e-014	0	-2.996798e+000	3.700742e+001	0	8.512522e+001	-1.014046e+001	-1.734766e+002	-1.416539e+002	5.491897e-014	-2.242987e+002	-3.022633e+001	2.564321e-014	0	1.038489e+001	-9.702586e+000	0
8.123387e+001	3.066856e+000	-7.896534e+001	7.143793e+001	1.380433e+001	-1.940978e+002	-1.016278e+002	0	-1.603294e+002	-9.716221e+001	0	0	-1.832997e+000	3.341343e+001	0	8.495440e+001	-1.006378e+001	-1.743839e+002	-1.415138e+002	-5.520736e-014	-2.245636e+002	-3.149708e+001	2.580557e-014	0	1.368535e+001	-5.681905e+000	0
8.149893e+001	3.025271e+000	-7.907238e+001	7.169593e+001	1.334148e+001	-1.947170e+002	-9.954103e+001	0	-1.613762e+002	-9.392633e+001	-2.742626e-014	0	-8.122589e-001	2.978478e+001	0	8.476315e+001	-9.977149e+000	-1.752805e+002	-1.413177e+002	0	-2.247947e+002	-3.290840e+001	0	0	1.687108e+001	-1.834746e+000	0
8.176669e+001	2.984233e+000	-7.918704e+001	7.196470e+001	1.288594e+001	-1.952146e+002	-9.747964e+001	0	-1.624561e+002	-9.055778e+001	0	0	9.964538e-002	2.614823e+001	0	8.455396e+001	-9.881981e+000	-1.761533e+002	-1.410628e+002	0	-2.249784e+002	-3.446168e+001	0	0	1.996351e+001	1.797738e+000	0
8.203520e+001	2.944386e+000	-7.930827e+001	7.224116e+001	1.244041e+001	-1.955940e+002	-9.546580e+001	-1.717831e-014	-1.635625e+002	-8.709462e+001	0	0	9.301909e-001	2.253248e+001	0	8.432960e+001	-9.779868e+000	-1.769889e+002	-1.407470e+002	0	-2.250986e+002	-3.615968e+001	-2.664917e-014	0	2.298422e+001	5.190672e+000	0
8.230246e+001	2.906425e+000	-7.943479e+001	7.252200e+001	1.200746e+001	-1.958606e+002	-9.351988e+001	-1.693908e-014	-1.646897e+002	-8.357676e+001	5.594104e-014	0	1.701123e+000	1.896838e+001	0	8.409306e+001	-9.672558e+000	-1.777739e+002	-1.403691e+002	-8.481056e-014	-2.251377e+002	-3.800677e+001	2.705552e-014	0	2.595295e+001	8.331648e+000	0
8.256647e+001	2.871089e+000	-7.956519e+001	7.280376e+001	1.158945e+001	-1.960210e+002	-9.165994e+001	-1.669210e-014	-1.658321e+002	-8.004547e+001	5.621880e-014	0	2.429337e+000	1.548874e+001	0	8.384749e+001	-9.561917e+000	-1.784956e+002	-1.399288e+002	5.690445e-014	-2.250782e+002	-4.000904e+001	0	0	2.888616e+001	1.121666e+001	0
8.282521e+001	2.839138e+000	-7.969791e+001	7.308293e+001	1.118858e+001	-1.960829e+002	-8.990147e+001	1.644215e-014	-1.669845e+002	-7.654261e+001	0	0	3.127582e+000	1.212760e+001	0	8.359604e+001	-9.449900e+000	-1.791423e+002	-1.394266e+002	2.863724e-014	-2.249031e+002	-4.217433e+001	-5.611669e-014	0	3.179603e+001	1.384642e+001	0
8.307675e+001	2.811340e+000	-7.983133e+001	7.335603e+001	1.080681e+001	-1.960551e+002	-8.825725e+001	1.619371e-014	-1.681415e+002	-7.310954e+001	2.827582e-014	0	3.804972e+000	8.919088e+000	0	8.334184e+001	-9.338503e+000	-1.797036e+002	-1.388642e+002	5.764705e-014	-2.245977e+002	-4.451196e+001	8.595074e-014	0	3.468948e+001	1.622339e+001	0
8.331922e+001	2.788445e+000	-7.996379e+001	7.361965e+001	1.044587e+001	-1.959467e+002	-8.673735e+001	-3.190180e-014	-1.692970e+002	-6.978587e+001	2.829587e-014	0	4.467379e+000	5.896029e+000	0	8.308792e+001	-9.229722e+000	-1.801712e+002	-1.382440e+002	2.900939e-014	-2.241497e+002	-4.703225e+001	-2.929521e-014	0	3.756700e+001	1.834950e+001	0
8.355088e+001	2.771169e+000	-8.009363e+001	7.387058e+001	1.010725e+001	-1.957674e+002	-8.534928e+001	-1.571734e-014	-1.704445e+002	-6.660818e+001	0	0	5.117722e+000	3.088338e+000	0	8.283708e+001	-9.125504e+000	-1.805385e+002	-1.375694e+002	2.919317e-014	-2.235508e+002	-4.974554e+001	0	0	4.042122e+001	2.022474e+001	0
8.377011e+001	2.760168e+000	-8.021923e+001	7.410583e+001	9.792166e+000	-1.955268e+002	-8.409813e+001	-1.549611e-014	-1.715771e+002	-6.360884e+001	-2.821229e-014	0	5.756250e+000	5.215637e-001	0	8.259187e+001	-9.027706e+000	-1.808015e+002	-1.368447e+002	0	-2.227971e+002	-5.266073e+001	6.140092e-014	0	4.323490e+001	2.184669e+001	0
8.397548e+001	2.756022e+000	-8.033905e+001	7.432271e+001	9.501614e+000	-1.952346e+002	-8.298686e+001	0	-1.726870e+002	-6.081509e+001	2.811737e-014	0	6.380851e+000	-1.784325e+000	0	8.235457e+001	-8.938044e+000	-1.809581e+002	-1.360747e+002	0	-2.218893e+002	-5.578328e+001	6.285364e-014	0	4.597890e+001	2.321099e+001	0
8.416570e+001	2.759213e+000	-8.045166e+001	7.451892e+001	9.236319e+000	-1.949005e+002	-8.201648e+001	0	-1.737664e+002	-5.824848e+001	2.799586e-014	0	6.987421e+000	-3.815747e+000	0	8.212709e+001	-8.858058e+000	-1.810087e+002	-1.352650e+002	0	-2.208335e+002	-5.911267e+001	0	0	4.861033e+001	2.431321e+001	0
8.433969e+001	2.770118e+000	-8.055575e+001	7.469253e+001	8.996761e+000	-1.945333e+002	-8.118638e+001	-2.985865e-014	-1.748073e+002	-5.592467e+001	2.785560e-014	0	7.570315e+000	-5.565870e+000	0	8.191100e+001	-8.789069e+000	-1.809558e+002	-1.344219e+002	-5.975299e-014	-2.196411e+002	-6.263965e+001	-6.560521e-014	0	5.107195e+001	2.515192e+001	0
8.449658e+001	2.788994e+000	-8.065016e+001	7.484203e+001	8.783181e+000	-1.941419e+002	-8.049454e+001	-2.955562e-014	-1.758017e+002	-5.385361e+001	5.540927e-014	0	8.122861e+000	-7.034523e+000	0	8.170752e+001	-8.732157e+000	-1.808036e+002	-1.335518e+002	0	-2.183283e+002	-6.634368e+001	0	0	5.329403e+001	2.573287e+001	0
8.463567e+001	2.815975e+000	-8.073391e+001	7.496640e+001	8.595582e+000	-1.937341e+002	-7.993775e+001	-1.464646e-014	-1.767424e+002	-5.204002e+001	-2.755063e-014	0	8.637892e+000	-8.227752e+000	0	8.151749e+001	-8.688136e+000	-1.805581e+002	-1.326618e+002	3.016889e-014	-2.169156e+002	-7.019129e+001	0	0	5.519960e+001	2.607328e+001	0
8.475649e+001	2.851071e+000	-8.080616e+001	7.506503e+001	8.433741e+000	-1.933174e+002	-7.951183e+001	1.453557e-014	-1.776231e+002	-5.048392e+001	2.740046e-014	0	9.108276e+000	-9.157098e+000	0	8.134141e+001	-8.657541e+000	-1.802267e+002	-1.317590e+002	6.059878e-014	-2.154270e+002	-7.413612e+001	6.839871e-014	0	5.671362e+001	2.620504e+001	0
8.485877e+001	2.894169e+000	-8.086627e+001	7.513779e+001	8.297220e+000	-1.928985e+002	-7.921180e+001	0	-1.784383e+002	-4.918146e+001	0	0	9.527385e+000	-9.838713e+000	0	8.117947e+001	-8.640628e+000	-1.798177e+002	-1.308508e+002	0	-2.138889e+002	-7.812113e+001	0	0	5.777466e+001	2.617504e+001	0
8.494245e+001	2.945039e+000	-8.091375e+001	7.518500e+001	8.185377e+000	-1.924831e+002	-7.903206e+001	-2.874982e-014	-1.791842e+002	-4.812550e+001	2.713388e-014	0	9.889485e+000	-1.029240e+001	0	8.103155e+001	-8.637376e+000	-1.793403e+002	-1.299444e+002	3.052655e-014	-2.123283e+002	-8.208293e+001	-6.875631e-014	0	5.834668e+001	2.604191e+001	0
8.500763e+001	3.003338e+000	-8.094831e+001	7.520737e+001	8.097377e+000	-1.920764e+002	-7.896646e+001	-1.432437e-014	-1.798586e+002	-4.730635e+001	-8.107697e-014	0	1.019003e+001	-1.054064e+001	0	8.089727e+001	-8.647501e+000	-1.788042e+002	-1.290472e+002	-6.124588e-014	-2.107718e+002	-8.595763e+001	0	0	5.842732e+001	2.586906e+001	0
8.505462e+001	3.068620e+000	-8.096981e+001	7.520602e+001	8.032212e+000	-1.916828e+002	-7.900850e+001	0	-1.804610e+002	-4.671227e+001	0	0	1.042584e+001	-1.060771e+001	0	8.077606e+001	-8.670473e+000	-1.782193e+002	-1.281661e+002	0	-2.092444e+002	-8.968677e+001	6.782558e-014	0	5.805005e+001	2.571598e+001	0
8.508388e+001	3.140345e+000	-8.097830e+001	7.518241e+001	7.988712e+000	-1.913058e+002	-7.915133e+001	4.283805e-014	-1.809922e+002	-4.633000e+001	0	0	1.059519e+001	-1.051880e+001	0	8.066713e+001	-8.705545e+000	-1.775955e+002	-1.273077e+002	0	-2.077678e+002	-9.322215e+001	6.697570e-014	0	5.727950e+001	2.563010e+001	0
8.509603e+001	3.217891e+000	-8.097397e+001	7.513830e+001	7.965568e+000	-1.909484e+002	-7.938788e+001	-2.856593e-014	-1.814548e+002	-4.614504e+001	-2.682715e-014	0	1.069784e+001	-1.029934e+001	0	8.056959e+001	-8.751775e+000	-1.769424e+002	-1.264781e+002	0	-2.063605e+002	-9.652867e+001	0	0	5.620121e+001	2.564161e+001	0
8.509182e+001	3.300561e+000	-8.095715e+001	7.507571e+001	7.961350e+000	-1.906128e+002	-7.971089e+001	0	-1.818526e+002	-4.614202e+001	-5.360953e-014	0	1.073491e+001	-9.974340e+000	0	8.048240e+001	-8.808062e+000	-1.762694e+002	-1.256828e+002	0	-2.050366e+002	-9.958483e+001	0	0	5.490908e+001	2.576212e+001	0
8.507210e+001	3.387606e+000	-8.092832e+001	7.499689e+001	7.974531e+000	-1.903007e+002	-8.011299e+001	-1.433662e-014	-1.821906e+002	-4.630490e+001	0	0	1.070879e+001	-9.567883e+000	0	8.040450e+001	-8.873175e+000	-1.755852e+002	-1.249267e+002	0	-2.038063e+002	-1.023815e+002	6.365667e-014	0	5.349368e+001	2.598693e+001	0
8.503783e+001	3.478227e+000	-8.088808e+001	7.490422e+001	8.003511e+000	-1.900133e+002	-8.058672e+001	0	-1.824742e+002	-4.661712e+001	0	0	1.062299e+001	-9.102748e+000	0	8.033475e+001	-8.945786e+000	-1.748980e+002	-1.242139e+002	3.098697e-014	-2.026757e+002	-1.049197e+002	1.249991e-013	0	5.203384e+001	2.629950e+001	0
8.499008e+001	3.571602e+000	-8.083714e+001	7.480021e+001	8.046642e+000	-1.897511e+002	-8.112457e+001	1.444314e-014	-1.827097e+002	-4.706179e+001	0	0	1.048191e+001	-8.600100e+000	0	8.027203e+001	-9.024506e+000	-1.742153e+002	-1.235477e+002	-3.101965e-014	-2.016474e+002	-1.072073e+002	0	0	5.059233e+001	2.667640e+001	0
8.492993e+001	3.666891e+000	-8.077629e+001	7.468741e+001	8.102252e+000	-1.895146e+002	-8.171903e+001	2.902501e-014	-1.829035e+002	-4.762182e+001	0	0	1.029065e+001	-8.079288e+000	0	8.021521e+001	-9.107915e+000	-1.735437e+002	-1.229303e+002	6.209402e-014	-2.007211e+002	-1.092573e+002	0	0	4.921506e+001	2.709177e+001	0
8.485857e+001	3.763260e+000	-8.070644e+001	7.456838e+001	8.168672e+000	-1.893036e+002	-8.236262e+001	-1.459053e-014	-1.830621e+002	-4.828003e+001	5.394953e-014	0	1.005478e+001	-7.557712e+000	0	8.016320e+001	-9.194593e+000	-1.728893e+002	-1.223635e+002	3.107006e-014	-1.998938e+002	-1.110846e+002	0	0	4.793281e+001	2.752047e+001	0
8.477718e+001	3.859890e+000	-8.062851e+001	7.444566e+001	8.244261e+000	-1.891176e+002	-8.304795e+001	0	-1.831919e+002	-4.901934e+001	-2.705182e-014	0	9.780184e+000	-7.050765e+000	0	8.011495e+001	-9.283151e+000	-1.722572e+002	-1.218479e+002	3.108972e-014	-1.991609e+002	-1.127050e+002	-5.869813e-014	0	4.676406e+001	2.794000e+001	0
8.468698e+001	3.955995e+000	-8.054350e+001	7.432168e+001	8.327432e+000	-1.889559e+002	-8.376772e+001	-2.953211e-014	-1.832990e+002	-4.982287e+001	0	0	9.472839e+000	-6.571817e+000	0	8.006946e+001	-9.372256e+000	-1.716517e+002	-1.213836e+002	0	-1.985162e+002	-1.141342e+002	0	0	4.571806e+001	2.833145e+001	0
8.458919e+001	4.050838e+000	-8.045244e+001	7.419876e+001	8.416670e+000	-1.888178e+002	-8.451483e+001	2.972068e-014	-1.833892e+002	-5.067415e+001	0	0	9.138662e+000	-6.132239e+000	0	8.002582e+001	-9.460657e+000	-1.710765e+002	-1.209697e+002	0	-1.979527e+002	-1.153865e+002	0	0	4.479763e+001	2.867968e+001	0
8.448502e+001	4.143740e+000	-8.035638e+001	7.407907e+001	8.510559e+000	-1.887019e+002	-8.528238e+001	-1.495688e-014	-1.834679e+002	-5.155725e+001	-2.733036e-014	0	8.783371e+000	-5.741457e+000	0	7.998317e+001	-9.547204e+000	-1.705344e+002	-1.206050e+002	-3.113610e-014	-1.974632e+002	-1.164750e+002	5.714882e-014	0	4.400130e+001	2.897316e+001	0
8.437566e+001	4.234098e+000	-8.025637e+001	7.396457e+001	8.607801e+000	-1.886069e+002	-8.606378e+001	0	-1.835400e+002	-5.245698e+001	0	0	8.412371e+000	-5.407028e+000	0	7.994072e+001	-9.630863e+000	-1.700277e+002	-1.202873e+002	3.114935e-014	-1.970399e+002	-1.174116e+002	5.689177e-014	0	4.332492e+001	2.920365e+001	0
8.426228e+001	4.321391e+000	-8.015346e+001	7.385703e+001	8.707230e+000	-1.885314e+002	-8.685276e+001	0	-1.836100e+002	-5.335907e+001	0	0	8.030660e+000	-5.134725e+000	0	7.989778e+001	-9.710732e+000	-1.695579e+002	-1.200144e+002	-6.232443e-014	-1.966753e+002	-1.182065e+002	-5.675482e-014	0	4.276277e+001	2.936574e+001	0
8.414598e+001	4.405198e+000	-8.004871e+001	7.375798e+001	8.807828e+000	-1.884735e+002	-8.764348e+001	3.049112e-014	-1.836820e+002	-5.425029e+001	-2.763889e-014	0	7.642764e+000	-4.928648e+000	0	7.985369e+001	-9.786051e+000	-1.691258e+002	-1.197833e+002	3.117497e-014	-1.963622e+002	-1.188691e+002	0	0	4.230821e+001	2.945653e+001	0
8.402786e+001	4.485196e+000	-7.994312e+001	7.366870e+001	8.908738e+000	-1.884315e+002	-8.843055e+001	-1.533718e-014	-1.837594e+002	-5.511865e+001	5.548142e-014	0	7.252696e+000	-4.791337e+000	0	7.980791e+001	-9.856206e+000	-1.687318e+002	-1.195911e+002	0	-1.960937e+002	-1.194082e+002	5.680514e-014	0	4.195412e+001	2.947530e+001	0
8.390891e+001	4.561176e+000	-7.983770e+001	7.359024e+001	9.009272e+000	-1.884034e+002	-8.920912e+001	0	-1.838453e+002	-5.595350e+001	0	0	6.863926e+000	-4.723894e+000	0	7.975993e+001	-9.920731e+000	-1.683756e+002	-1.194345e+002	6.240178e-014	-1.958633e+002	-1.198320e+002	0	0	4.169307e+001	2.942322e+001	0
8.379010e+001	4.633040e+000	-7.973342e+001	7.352340e+001	9.108914e+000	-1.883869e+002	-8.997491e+001	0	-1.839422e+002	-5.674562e+001	2.793531e-014	0	6.479380e+000	-4.726123e+000	0	7.970929e+001	-9.979305e+000	-1.680568e+002	-1.193102e+002	0	-1.956652e+002	-1.201484e+002	0	0	4.151745e+001	2.930318e+001	0
8.367232e+001	4.700804e+000	-7.963121e+001	7.346874e+001	9.207323e+000	-1.883798e+002	-9.072424e+001	1.558403e-014	-1.840524e+002	-5.748732e+001	-2.802616e-014	0	6.101449e+000	-4.796662e+000	0	7.965562e+001	-1.003175e+001	-1.677740e+002	-1.192148e+002	3.122817e-014	-1.954938e+002	-1.203660e+002	0	0	4.141944e+001	2.911956e+001	0
8.355641e+001	4.764599e+000	-7.953195e+001	7.342659e+001	9.304333e+000	-1.883797e+002	-9.145410e+001	1.565466e-014	-1.841773e+002	-5.817244e+001	2.811168e-014	0	5.732011e+000	-4.933139e+000	0	7.959859e+001	-1.007802e+001	-1.675260e+002	-1.191451e+002	0	-1.953444e+002	-1.204935e+002	0	0	4.139107e+001	2.887811e+001	0
8.344316e+001	4.824663e+000	-7.943652e+001	7.339708e+001	9.399942e+000	-1.883843e+002	-9.216212e+001	1.571871e-014	-1.843182e+002	-5.879636e+001	2.819127e-014	0	5.372463e+000	-5.132318e+000	0	7.953790e+001	-1.011819e+001	-1.673110e+002	-1.190979e+002	-3.125750e-014	-1.952125e+002	-1.205404e+002	0	0	4.142414e+001	2.858569e+001	0
8.333326e+001	4.881337e+000	-7.934572e+001	7.338014e+001	9.494313e+000	-1.883909e+002	-9.284662e+001	-1.577596e-014	-1.844759e+002	-5.935597e+001	-2.826446e-014	0	5.023765e+000	-5.390249e+000	0	7.947333e+001	-1.015244e+001	-1.671270e+002	-1.190705e+002	-3.127320e-014	-1.950940e+002	-1.205170e+002	0	0	4.151022e+001	2.825017e+001	0
8.322740e+001	4.935054e+000	-7.926033e+001	7.337555e+001	9.587751e+000	-1.883970e+002	-9.350653e+001	-3.165266e-014	-1.846508e+002	-5.984961e+001	2.833089e-014	0	4.686482e+000	-5.702428e+000	0	7.940470e+001	-1.018103e+001	-1.669719e+002	-1.190601e+002	-3.128977e-014	-1.949853e+002	-1.204343e+002	-5.916585e-014	0	4.164069e+001	2.788010e+001	0
8.312617e+001	4.986330e+000	-7.918108e+001	7.338292e+001	9.680702e+000	-1.884002e+002	-9.414143e+001	0	-1.848427e+002	-6.027692e+001	0	0	4.360828e+000	-6.063939e+000	0	7.933188e+001	-1.020431e+001	-1.668434e+002	-1.190643e+002	3.130741e-014	-1.948830e+002	-1.203042e+002	0	0	4.180673e+001	2.748453e+001	0
8.303015e+001	5.035747e+000	-7.910864e+001	7.340178e+001	9.773728e+000	-1.883978e+002	-9.475147e+001	0	-1.850514e+002	-6.063878e+001	5.688519e-014	0	4.046717e+000	-6.469599e+000	0	7.925480e+001	-1.022266e+001	-1.667390e+002	-1.190812e+002	0	-1.947842e+002	-1.201390e+002	0	0	4.199939e+001	2.707271e+001	0
8.293986e+001	5.083949e+000	-7.904364e+001	7.343154e+001	9.867493e+000	-1.883874e+002	-9.533735e+001	-1.593722e-014	-1.852761e+002	-6.093712e+001	5.697539e-014	0	3.743803e+000	-6.914100e+000	0	7.917348e+001	-1.023650e+001	-1.666565e+002	-1.191088e+002	0	-1.946860e+002	-1.199518e+002	6.046994e-014	0	4.220966e+001	2.665380e+001	0
8.285579e+001	5.131618e+000	-7.898667e+001	7.347153e+001	9.962746e+000	-1.883666e+002	-9.590021e+001	-1.596159e-014	-1.855158e+002	-6.117478e+001	0	0	3.451524e+000	-7.392132e+000	0	7.908796e+001	-1.024624e+001	-1.665933e+002	-1.191459e+002	-6.273795e-014	-1.945858e+002	-1.197552e+002	-6.086430e-014	0	4.242857e+001	2.623659e+001	0
8.277839e+001	5.179467e+000	-7.893824e+001	7.352107e+001	1.006030e+001	-1.883332e+002	-9.644161e+001	1.598023e-014	-1.857692e+002	-6.135531e+001	2.855673e-014	0	3.169133e+000	-7.898501e+000	0	7.899838e+001	-1.025230e+001	-1.665472e+002	-1.191911e+002	-3.139330e-014	-1.944812e+002	-1.195622e+002	0	0	4.264732e+001	2.582926e+001	0
8.270808e+001	5.228226e+000	-7.889879e+001	7.357942e+001	1.016101e+001	-1.882850e+002	-9.696342e+001	-1.599354e-014	-1.860349e+002	-6.148284e+001	-2.858108e-014	0	2.895737e+000	-8.428234e+000	0	7.890497e+001	-1.025505e+001	-1.665158e+002	-1.192437e+002	0	-1.943699e+002	-1.193846e+002	0	0	4.285745e+001	2.543916e+001	0
8.264525e+001	5.278626e+000	-7.886871e+001	7.364584e+001	1.026575e+001	-1.882200e+002	-9.746776e+001	1.600196e-014	-1.863111e+002	-6.156186e+001	0	0	2.630324e+000	-8.976666e+000	0	7.880800e+001	-1.025481e+001	-1.664969e+002	-1.193030e+002	3.144946e-014	-1.942498e+002	-1.192340e+002	-6.184086e-014	0	4.305093e+001	2.507269e+001	0
8.259027e+001	5.331391e+000	-7.884830e+001	7.371959e+001	1.037541e+001	-1.881364e+002	-9.795692e+001	3.201181e-014	-1.865963e+002	-6.159709e+001	0	0	2.371786e+000	-9.539517e+000	0	7.870785e+001	-1.025184e+001	-1.664885e+002	-1.193685e+002	-3.148190e-014	-1.941187e+002	-1.191202e+002	0	0	4.322039e+001	2.473515e+001	0
8.254346e+001	5.387225e+000	-7.883775e+001	7.379994e+001	1.049083e+001	-1.880323e+002	-9.843328e+001	1.600579e-014	-1.868883e+002	-6.159331e+001	0	0	2.118946e+000	-1.011295e+001	0	7.860497e+001	-1.024633e+001	-1.664886e+002	-1.194400e+002	-3.151761e-014	-1.939750e+002	-1.190519e+002	0	0	4.335923e+001	2.443077e+001	0
8.250512e+001	5.446804e+000	-7.883718e+001	7.388620e+001	1.061285e+001	-1.879064e+002	-9.889922e+001	-1.600201e-014	-1.871853e+002	-6.155519e+001	2.861943e-014	0	1.870578e+000	-1.069360e+001	0	7.849990e+001	-1.023837e+001	-1.664956e+002	-1.195174e+002	3.155683e-014	-1.938167e+002	-1.190363e+002	6.246672e-014	0	4.346179e+001	2.416270e+001	0
8.247550e+001	5.510763e+000	-7.884659e+001	7.397767e+001	1.074222e+001	-1.877573e+002	-9.935708e+001	-1.599493e-014	-1.874854e+002	-6.148720e+001	-2.861676e-014	0	1.625427e+000	-1.127864e+001	0	7.839325e+001	-1.022795e+001	-1.665076e+002	-1.196004e+002	0	-1.936424e+002	-1.190788e+002	6.260099e-014	0	4.352342e+001	2.393307e+001	0
8.245483e+001	5.579693e+000	-7.886587e+001	7.407371e+001	1.087962e+001	-1.875838e+002	-9.980907e+001	0	-1.877866e+002	-6.139349e+001	-2.861034e-014	0	1.382224e+000	-1.186573e+001	0	7.828570e+001	-1.021498e+001	-1.665233e+002	-1.196891e+002	3.164653e-014	-1.934506e+002	-1.191830e+002	0	0	4.354062e+001	2.374315e+001	0
